2024-07-04 22:59:30.431 [] INFO  - org.ligot.afriyan.OngafriyanApplication - Starting OngafriyanApplication using Java 17.0.1 with PID 8708 (C:\Users\GLC\Documents\Project\Java\Formation\bizz\ongafriyan\target\classes started by GLC in C:\Users\GLC\Documents\Project\Java\Formation\bizz\ongafriyan)
2024-07-04 22:59:30.442 [] INFO  - org.ligot.afriyan.OngafriyanApplication - The following 1 profile is active: "dev"
2024-07-04 22:59:30.655 [] INFO  - org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-07-04 22:59:30.676 [] INFO  - org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-07-04 22:59:33.630 [] INFO  - org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-07-04 22:59:34.033 [] INFO  - org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 390 ms. Found 28 JPA repository interfaces.
2024-07-04 22:59:35.236 [] INFO  - org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2024-07-04 22:59:35.250 [] INFO  - org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-07-04 22:59:35.251 [] INFO  - org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.10]
2024-07-04 22:59:35.364 [] INFO  - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-04 22:59:35.365 [] INFO  - org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4687 ms
2024-07-04 22:59:35.810 [] INFO  - org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-07-04 22:59:35.912 [] INFO  - org.hibernate.Version - HHH000412: Hibernate ORM core version 6.2.5.Final
2024-07-04 22:59:35.917 [] INFO  - org.hibernate.cfg.Environment - HHH000406: Using bytecode reflection optimizer
2024-07-04 22:59:36.190 [] INFO  - org.hibernate.bytecode.internal.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2024-07-04 22:59:36.432 [] INFO  - org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-07-04 22:59:36.459 [] INFO  - com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-07-04 22:59:36.770 [] INFO  - com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@3d990901
2024-07-04 22:59:36.773 [] INFO  - com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-07-04 22:59:37.628 [] INFO  - org.hibernate.bytecode.internal.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2024-07-04 22:59:40.241 [] INFO  - org.hibernate.metamodel.internal.EntityInstantiatorPojoStandard - HHH000182: No default (no-argument) constructor for class: org.ligot.afriyan.entities.UserConnect (class must be instantiated by Interceptor)
2024-07-04 22:59:40.804 [] INFO  - org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-07-04 22:59:41.666 [] INFO  - org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-07-04 22:59:43.969 [] INFO  - org.springframework.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-07-04 22:59:45.698 [] INFO  - org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-07-04 22:59:45.821 [] INFO  - org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4f12f8ec, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@53574eef, org.springframework.security.web.context.SecurityContextHolderFilter@5fb19e43, org.springframework.security.web.header.HeaderWriterFilter@41756f4e, org.springframework.security.web.authentication.logout.LogoutFilter@7b8f3094, org.ligot.afriyan.config.securities.JwtAuthenticationFilter@1520974e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@252ade84, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1e8848b4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2ccfc9f4, org.springframework.security.web.session.SessionManagementFilter@4c53af85, org.springframework.security.web.access.ExceptionTranslationFilter@2a109209, org.springframework.security.web.access.intercept.AuthorizationFilter@762d5e87]
2024-07-04 22:59:46.555 [] INFO  - org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-07-04 22:59:46.683 [] INFO  - org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2024-07-04 22:59:46.714 [] INFO  - org.ligot.afriyan.OngafriyanApplication - Started OngafriyanApplication in 16.958 seconds (process running for 18.746)
2024-07-04 22:59:47.065 [] INFO  - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-07-04 22:59:47.067 [] INFO  - org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-07-04 22:59:47.071 [] INFO  - org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
