2024-10-22 11:22:48.342 [] INFO  - org.ligot.afriyan.OngafriyanApplication - Starting OngafriyanApplication using Java 17.0.1 with PID 20360 (C:\Users\GLC\Documents\Project\Java\Formation\bizz\ongafriyan\target\classes started by GLC in C:\Users\GLC\Documents\Project\Java\Formation\bizz\ongafriyan)
2024-10-22 11:23:10.100 [] INFO  - com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-10-22 11:23:11.446 [] INFO  - org.hibernate.bytecode.internal.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2024-10-22 11:23:14.199 [] INFO  - org.hibernate.metamodel.internal.EntityInstantiatorPojoStandard - HHH000182: No default (no-argument) constructor for class: org.ligot.afriyan.entities.UserConnect (class must be instantiated by Interceptor)
2024-10-22 11:23:16.661 [] INFO  - org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-10-22 11:23:17.999 [] INFO  - org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-10-22 11:23:18.758 [] INFO  - org.springframework.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-10-22 11:23:23.617 [] INFO  - org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-10-22 11:23:23.737 [] INFO  - org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1477b8f1, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@74f8e4c2, org.springframework.security.web.context.SecurityContextHolderFilter@5c22f63c, org.springframework.security.web.header.HeaderWriterFilter@1b7a9ded, org.springframework.security.web.authentication.logout.LogoutFilter@290f6994, org.ligot.afriyan.config.securities.JwtAuthenticationFilter@114117ec, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@bb6b945, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7333d9e3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@47e7c6c1, org.springframework.security.web.session.SessionManagementFilter@3b63b2, org.springframework.security.web.access.ExceptionTranslationFilter@64200e85, org.springframework.security.web.access.intercept.AuthorizationFilter@7ae3518c]
2024-10-22 11:23:24.508 [] INFO  - org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-10-22 11:23:24.687 [] INFO  - org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8087 (http) with context path ''
2024-10-22 11:23:24.722 [] INFO  - org.ligot.afriyan.OngafriyanApplication - Started OngafriyanApplication in 37.522 seconds (process running for 40.459)
2024-10-22 11:23:25.431 [] INFO  - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-10-22 11:23:25.432 [] INFO  - org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-10-22 11:23:25.437 [] INFO  - org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2024-10-22 15:54:11.156 [] INFO  - org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-10-22 15:54:11.899 [] INFO  - com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-10-22 15:54:12.018 [] INFO  - com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
